List,ID,Time,Word,Translation
History,1198910,638574964162625158,"解ける, とける","to be solved, to be resolved, ratkaistavissa oleva, , to loosen, to come untied, to come undone, to be removed (of restrictions), to be lifted (e.g. a ban), to be broken (spells, curses, etc.), to dissipate (of anger, tension, etc.), to melt away, to ease, to be appeased, to be resolved (of a dispute, misunderstanding, etc.), to be cleared up, ratkeava"
History,1422200,638574962280990323,"畜生, ちくしょう, ちきしょう, チクショー","damn it, son of a bitch, for Christ's sake, pahus, 아뿔싸, 該死, 该死, , beast, animal, person reborn into the animal realm, brute, bastard, voi helvetti, perkele!, saatana!, jumalauta!, 他媽的, 他妈的, 糟糕"
History,2841070,638574960402897997,"どういう訳か, どういうわけか, どう言う訳か, どう言うわけか","somehow, for some reason or other"
History,1327460,638574960169859595,"手ごわい, てごわい, 手強い","difficult, tough, formidable, redoubtable, stubborn"
History,1389480,638574959414698106,"占拠, せんきょ","occupation (e.g. of territory), exclusive possession"
History,1253620,638574959044207869,"撃破, げきは",crushing
History,1707720,638574958553192630,"取り逃がす, とりにがす, 取り逃す, 取逃す","to miss (capturing), to fail to catch, to let slip"
History,1309080,638574958188460137,"志願, しがん","aspiration, volunteering, desire, application, ilmoittautua vapaaehtoiseksi, 지원, 自告奮勇, 自告奋勇"
History,1603420,638574958006524472,"吠える, ほえる, 吼える, 咆える","to bark, to howl, to bay, to roar, to yelp, to yap, haukkua, 짖다, 汪汪叫, 吠, , to howl (of the wind), to roar (of the sea), to yell, to shout, to cry, to moan, karjua, karjahtaa, karjaista, ulvoa, 울다, 울부짖다, 우짖다, 吼"
History,1727700,638574957612628716,"一丁前, いっちょまえ, いっちょ前, いっちょうまえ","adult, grown-up, person who has come of age, , fully fledged, established, qualified"
History,1317460,638574956970568906,"自我, じが","self, the ego, minä, ego, 자아, 自我, , itse, 자신, 자기자신, 自己"
History,1537630,638574956803193290,"野放し, のばなし","pasturing, letting (an animal) run loose, , letting (someone) do as they please, leaving (something) to take its own course, letting (an issue) go unchecked, leaving uncontrolled, leaving at large (e.g. a criminal)"
History,2848914,638574956691623084,"危なかしい, あぶなかしい","dangerous, critical, grave, uncertain, unreliable, dodgy, limping, narrow, close"
History,1218400,638574956633648756,"危なっかしい, あぶなっかしい","dangerous, critical, grave, uncertain, unreliable, dodgy, limping, narrow, close"
History,1595970,638574956376260224,"制御, せいぎょ, 制禦, 制馭","control (of a machine, device, etc.), hallita, ohjata, kontrolloida, varmistaa, valvoa, 조절하다, 통제하다, 控制, 管制, , control (over an opponent, one's emotions, etc.), governing, management, suppression, keeping in check"
History,1519450,638574956101149252,"暴君, ぼうくん","tyrant, despot, despootti, 폭군(暴君), 暴君, 霸王, 暴主, , tyranni, hirmuhallitsija, 참주(僭主)"
History,1503560,638574955957938238,"分際, ぶんざい","social standing, position, one's place"
History,1343380,638574954559928430,"所望, しょもう","desire, wish, request"
History,1542640,638574954284879882,"夕べ, ゆうべ, 昨夜, さくや, ゆんべ","evening, eilisiltana, 지난밤, 어젯밤, 어제저녁, 琴晚, 尋晚, 寻晚, 昨天晚上, 昨夜, 昨晚, , last night, yesterday evening"
History,1260890,638574954068179304,"元帥, げんすい, 元師","(field) marshal, (fleet) admiral, general of the army, marsalkka, 원수(元帥), 元帥, 元帅, , kenttämarsalkka, 원수님, 陸軍元帥, 陆军元帅, 司令"
History,1449890,638574952621969538,"到頭, とうとう","finally, at last, ultimately, in the end"
History,1281890,638574951937373289,"行儀, ぎょうぎ","manners, behavior, behaviour, käytös, käyttäytyminen, 행위(行爲), 행동(行動), 거동(擧動), 行為, 行为, , 행동"
History,1588760,638574950487114489,"得る, える, 獲る","to get, to earn, to acquire, to procure, to gain, to secure, to attain, to obtain, to win, hankkia, 벌다, 掙, 挣, 賺, 赚, 賺取, 赚取, 獲得, 获得, , to understand, to comprehend, to receive something undesirable (e.g. a punishment), to get (ill), to be able to ..., can ..., tienata"
History,1846850,638574950254620105,"調子付く, ちょうしづく, 調子づく","to warm up to, to become enthusiastic about, to be elated"
History,1550320,638574948207903301,"裏手, うらて","back (esp. of a building, etc.), rear, behind"
History,2008120,638574943630781729,"こっ酷い, こっぴどい","(really) terrible, awful, (very) nasty, (extremely) harsh, severe"
History,1520330,638574943038396971,"防御, ぼうぎょ, 防禦","defense, defence, safeguard, protection, puolustautuminen, puolustus, 방어(防禦), 防禦, 防御"
History,1605250,638574942749099706,"勿体ない, もったいない, 勿体無い, 物体ない, 物体無い","wasteful, a waste, , too good, more than one deserves, unworthy of, impious, profane, sacrilegious"
History,1535760,638574942691214576,"勿体, もったい, 物体","superior airs, air of importance, , overemphasis"
History,1384410,638574942531554980,"切り替わる, きりかわる","to change completely, to switch (to), to shift (to another mode)"
History,1253600,638574942355996108,"撃沈, げきちん","(attacking and) sinking (a ship), sending (a ship) to the bottom"
History,1493370,638574323635764068,"不正, ふせい","injustice, unfairness, wrongdoing, iniquity, impropriety, irregularity, dishonesty, illegality, fraud, kiero, kelju, 불법, 부정, 불공평, 歪, 不正當, 不正当, , epäoikeudenmukaisuus, vääryys, epäoikeudenmukainen, epäreiluus, sääntöjen puitteissa, 옳지 않은, 不平, 不公平, 不公平的, 不公正的, 非正義的, 非正义的, 光明正大"
History,1568030,638574066663369681,"檜, ひのき, 檜木, 桧, 桧木, ひ, ヒノキ","hinoki cypress (Chamaecyparis obtusa), Japanese cypress"
History,1954830,638571043762452881,"未だしも, まだしも","rather, better"
History,1237560,638570031307677745,"狂犬病, きょうけんびょう","rabies, hydrophobia, hydrofobia, raivotauti, vesikauhu, 공수병, 恐水病, 狂犬病, , 광견병"
History,1304390,638569846063913049,"酸味, さんみ, 酸み, すみ","sourness, acidity"
History,1580290,638569131793860112,"少女, しょうじょ, 小女","girl (usu. between 7 and 17), young lady, neito, 소녀, 소녀 만화, 少女, 處女, 处女, 少女漫畫, 少女漫画, , female between 17 and 20 years old (ritsuryō period), tyttö, 소녀(少女), 여자(女子)아이, 女孩兒, 女孩儿, 女孩子, 姑娘, 女兒, 女儿, 丫頭, 女孩"
History,1349170,638569130463295885,"少年, しょうねん","boy, juvenile, young boy, youth, lad, lapsi, 소년(少年), 남자아이, 남자애, 아이, 꼬마, 男孩, 少年, 男孩子, 小伙子, 青少年, , poikamainen, poika, teini-ikäinen, 틴에이저, 십대(十代), 10대, 소년"
History,1212110,638568924252642891,"幹事, かんじ","executive secretary, coordinator, organizer, person in charge of making arrangements"
History,1212250,638568924222552794,"感じ, かんじ","feeling, sense, impression, tunne, 느낌"
History,1213170,638568924197799027,"漢字, かんじ","kanji, Chinese character, kiinalainen kirjoitusmerkki, 한자(漢字), 漢字, 汉字, 中國字, 中国字, 國字, 国字, , Kiinan kirjoitusjärjestelmä, 한자"
History,1641710,638568313320495537,"見定める, みさだめる","to make sure of, to ascertain, to confirm, to grasp"
History,1346370,638566383414879531,"召し上がる, めしあがる, 召しあがる, 召上がる, 召し上る","to eat, to drink, 드시다"
History,1411160,638564181741837369,"貸す, かす, 藉す","to lend, to loan, lainata, antaa lainaksi, 빌리다, 借出, 借, 貸款, 贷款, , to rent out, to hire out, antaa vuokralle, vuokrata, 임대하다, 出租"
History,1411130,638564181702213011,"貸し出す, かしだす, 貸出す","to lend, to loan, to let out on hire, 대출"
History,1601130,638564180152862463,"針鼠, はりねずみ, 針ねずみ, 蝟, ハリネズミ","hedgehog (any mammal of family Erinaceidae), siili, 고슴도치, 刺蝟, 刺猬"
History,1010960,638562788095592834,"ぴんぴん, ピンピン","lively, energetic, full of life, eloisa, reipas, 活躍, 活跃, , vigorously (jumping, flopping, etc.), piercing (e.g. sound), penetrating, grating"
History,2248450,638562381691841538,"微, び","minuteness, , one millionth"
History,2262040,638562381559856378,"顕, けん","exposure, clarity, , exoteric Buddhism, public Buddhist teachings"
History,1260650,638562381520688789,"顕微, けんび",microscopic
History,1260660,638562381487689907,"顕微鏡, けんびきょう","microscope, mikroskooppi, 현미경(顯微鏡), 顯微鏡, 显微镜, , 현미경"
History,1084620,638562372021371943,トーチ,"torch, taskulamppu, 등불, 손전등, 토치, 手電筒, 手电筒, , soihtu, fikkari, 횃불, 薪火, 火炬"
History,1008230,638561125233266545,"ツンツン, つんつん","aloof, morose, stuck-up, standoffish, , smelling strongly of something, having a pungent smell"
History,2073950,638561125217984370,"ツンデレ, つんでれ","normally being cold but at some prompt suddenly becoming lovestruck, hot-cold personality type, tsundere, 츤데레, 傲嬌, 傲娇"
History,1364950,638560710073710608,"紳士, しんし","gentleman, herrasmies, 신사, 젠틀맨, 紳士, 绅士"
History,1002050,638560479997001974,"お邪魔します, おじゃまします, 御邪魔します","please excuse the intrusion, I'm coming in"
History,1008480,638559584316870031,"デレデレ, でれでれ","idling, lazing, slovenly, , flirting, philandering, womanizing, being lovestruck, fawning, mooning"
History,2067770,638559042122006744,"等, ら","pluralizing suffix, -t, 們, , or so, rough indicator of direction, location, amount, etc., nominalizing suffix"
History,2013800,638558800991530453,"ちゃう, じゃう","to do completely, , to do accidentally, to do without meaning to, to happen to do"
History,1300610,638558793243468827,"三種の神器, さんしゅのじんぎ","the Three Sacred Treasures (Mirror, Sword and Jewels), three sacred emblems of sovereign rule, the three divine symbols of the Japanese imperial throne, 삼종신기, 三神器, , (set of) three status symbols, three necessities"
History,1603830,638558793197690118,"勾玉, まがたま, 曲玉","magatama, comma-shaped bead from prehistoric Japan, usually made of jade, 곡옥, 勾玉"
History,2766260,638558791975317085,"酷すぎる, ひどすぎる, 酷過ぎる, ひど過ぎる, 非道すぎる, 非道過ぎる","egregious, outrageous, too much, over the top"
History,1155120,638558789659424576,"以上, いじょう, 已上","not less than ..., ... and over, ... and above, ... and upwards, ... or more, se siitä, sillä sipuli, siinä kaikki, 結束了, 结束了, 沒有了, 没有了, , beyond (e.g. one's expectations), more than, further than, the above, the above-mentioned, the aforementioned, the foregoing, since ..., seeing that ..., now that ..., once ..., that's all, that is the end, ei enää, 不再"
History,1577985,638558786649673222,"居る, おる","to be (animate), to exist, olla, 있다, 是, , to be ..ing, to (have the audacity to) do"
History,2243630,638558781625279402,"八咫鏡, やたのかがみ, 八咫の鏡, やたかがみ","Yata no Kagami (the eight-span mirror; one of the Imperial regalia), 야타의 거울, 八咫鏡"
History,2243710,638558780857431710,"八咫, やあた, やた","eight ata (approx. 144 cm), , large, long"
History,1433820,638558774107623527,"潰す, つぶす","to smash, to crush, to flatten, raunioittaa, tuhota, tärvellä, pilata, hävittää, 파멸시키다, 파산시키다, 破壞, 破坏, 毀, 毁, , to shut down, to put out of business, to force (a company) to close up shop, to wreck, to break, to block, to thwart, to butcher, to slaughter, to kill (livestock, for food), to kill (time), to while away (the time), to use up (one's time), to waste (e.g. talents), 파괴하다, 말살하다, 부수다, 銷毀, 销毁, 摧毀, 摧毁, 毀壞, 毁坏"
History,1485250,638558773819685663,"飛び越える, とびこえる, 跳び越える","to jump over, to leap over, to clear, , to fly over, to fly across, to jump ahead (of someone), to skip over, to leapfrog"
